project_id,project_name,solution_id,optimization_id,optimization_name,solution_status,created_at,construct_id,spec_id,prompt_version,num_specs_in_solution,num_runtime_measurements,metric_name,runtime_measurements,metric_measurements,metric_count
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,2042e156-abba-42da-a32f-3a6371ad8224,9afc41b2-17f5-4799-90f1-1f1eb3625c42,BitNet - 70970,SolutionStatusEnum.success,Unknown,97ab3b7b-25c1-49eb-aebb-51764115ae2d,19f223b8-2bfb-46b6-a8e2-679d6761ce53,baseline,1,10,runtime,"89.25000690299203,89.58198212398565,89.04139256500639,89.08262060699053,89.3242751719954,88.89337320602499,88.70779148998554,88.71845311200013,88.89858748400002,89.58969169299235","89.25000690299203,89.58198212398565,89.04139256500639,89.08262060699053,89.3242751719954,88.89337320602499,88.70779148998554,88.71845311200013,88.89858748400002,89.58969169299235",10
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,bf364bbc-d570-450f-8f3f-8593bd558f40,9afc41b2-17f5-4799-90f1-1f1eb3625c42,BitNet - 70970,SolutionStatusEnum.success,Unknown,0f482d67-7b12-41ce-b0ff-10c8e6399e51,ebc25756-37f0-458e-85e4-5344eb49caed,enhanced,1,10,runtime,"88.84978979101288,89.06155247997958,88.99325735701132,89.31565297298948,89.23895224300213,89.69666126999073,89.4223063570098,89.41187305600033,89.04645600201911,89.09434707000037","88.84978979101288,89.06155247997958,88.99325735701132,89.31565297298948,89.23895224300213,89.69666126999073,89.4223063570098,89.41187305600033,89.04645600201911,89.09434707000037",10
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,7ce28391-c917-4567-94c1-ca885fde71bf,9afc41b2-17f5-4799-90f1-1f1eb3625c42,BitNet - 70970,SolutionStatusEnum.success,Unknown,ed0e05d2-3f39-4f23-b645-56d627a7f46f,3bf7737f-f425-41f9-aaac-5e1c845bd334,baseline,1,10,runtime,"88.93514537299052,88.90197392800474,90.56526758297696,90.30145951500162,90.35337023600005,90.0807674539974,89.98909831000492,89.815544098994,89.53039382098359,89.1732885169913","88.93514537299052,88.90197392800474,90.56526758297696,90.30145951500162,90.35337023600005,90.0807674539974,89.98909831000492,89.815544098994,89.53039382098359,89.1732885169913",10
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,dae2e09f-1df8-4c56-91a0-b99280852021,9afc41b2-17f5-4799-90f1-1f1eb3625c42,BitNet - 70970,SolutionStatusEnum.success,Unknown,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,28bf04f5-28bb-41c1-920a-33de3c8bc360,simplified,1,10,runtime,"89.60268866200931,89.6954675099987,89.67249266197905,89.30003139001201,89.23419819501578,89.33461859400268,89.04795680299867,89.78959548202693,90.39600057798089,90.17085069802124","89.60268866200931,89.6954675099987,89.67249266197905,89.30003139001201,89.23419819501578,89.33461859400268,89.04795680299867,89.78959548202693,90.39600057798089,90.17085069802124",10
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,81716896-c060-4add-84a1-e640fbde7b94,9afc41b2-17f5-4799-90f1-1f1eb3625c42,BitNet - 70970,SolutionStatusEnum.success,Unknown,7ae24fc7-87f9-49bc-8d84-e6c46c31928e,23219280-7985-4f59-a464-03a155698bf8,baseline,1,10,runtime,"89.10463819600409,90.19752476800932,89.89882165798917,89.65714495800785,89.50849600500078,89.74677881097887,89.76949973398587,89.46315448899986,89.57434279000154,89.1495194209856","89.10463819600409,90.19752476800932,89.89882165798917,89.65714495800785,89.50849600500078,89.74677881097887,89.76949973398587,89.46315448899986,89.57434279000154,89.1495194209856",10
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a54ca982-7ad7-4c5e-81af-e2fc176da5f8,9afc41b2-17f5-4799-90f1-1f1eb3625c42,BitNet - 70970,SolutionStatusEnum.success,Unknown,3a137da2-31e7-413b-ac00-8eecbd731a13,c5acf1fa-a350-4bac-9533-8b2434ea9a59,enhanced,1,10,runtime,"89.87179701900459,89.20373753100284,89.25534745797631,89.34988134898595,89.34640439497889,88.9112375669938,89.76072775601642,89.45171001099516,89.45432945201173,89.66805241300608","89.87179701900459,89.20373753100284,89.25534745797631,89.34988134898595,89.34640439497889,88.9112375669938,89.76072775601642,89.45171001099516,89.45432945201173,89.66805241300608",10
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,187e27d4-28a0-47d3-92ed-5a6145676af4,9afc41b2-17f5-4799-90f1-1f1eb3625c42,BitNet - 70970,SolutionStatusEnum.success,Unknown,a708e396-2e2a-431c-96cc-ec714254ced1,6846bae5-ec49-467a-8580-2713fba04f53,enhanced,1,10,runtime,"89.36296436199336,90.00011892299517,90.00614941600361,89.23243848001584,89.24551305899513,89.77191566600231,89.27502382101375,89.22667413999443,89.98149792398908,89.05766698502703","89.36296436199336,90.00011892299517,90.00614941600361,89.23243848001584,89.24551305899513,89.77191566600231,89.27502382101375,89.22667413999443,89.98149792398908,89.05766698502703",10
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,540583bc-5cd2-482e-929d-83f61a4833ad,9afc41b2-17f5-4799-90f1-1f1eb3625c42,BitNet - 70970,SolutionStatusEnum.success,Unknown,7ae24fc7-87f9-49bc-8d84-e6c46c31928e,05dc2589-8b4f-4de3-bb1f-59752c1bb032,standard,1,10,runtime,"89.12588690200937,89.32408245297847,89.18728835598449,89.86617180801113,89.50089432299137,89.24126675000298,88.51997862299322,89.03249968198361,89.42287003499223,89.49288118898403","89.12588690200937,89.32408245297847,89.18728835598449,89.86617180801113,89.50089432299137,89.24126675000298,88.51997862299322,89.03249968198361,89.42287003499223,89.49288118898403",10
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,8ccbdfd6-0b9a-4bdb-b903-017709a80d40,9afc41b2-17f5-4799-90f1-1f1eb3625c42,BitNet - 70970,SolutionStatusEnum.success,Unknown,964ede2c-075f-4629-8a81-52bf163e5d94,d462d4dc-2701-44c2-b64e-3d8f5116bbb2,standard,1,10,runtime,"89.56124650800484,89.01813025100273,88.75635227499879,89.21872328600148,88.99737608601572,88.62010484898929,89.34522594200098,89.10974252902088,89.53579311899375,88.9819998370076","89.56124650800484,89.01813025100273,88.75635227499879,89.21872328600148,88.99737608601572,88.62010484898929,89.34522594200098,89.10974252902088,89.53579311899375,88.9819998370076",10
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,7497e95d-4773-42a2-828d-c6df34e7b37e,9afc41b2-17f5-4799-90f1-1f1eb3625c42,BitNet - 70970,SolutionStatusEnum.success,Unknown,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,bf083847-1c4f-4270-a27e-edd64d54ff59,baseline,1,10,runtime,"90.12278249900555,89.33004839500063,89.22418034801376,89.21950368300895,89.51124045500183,88.84730184898945,89.37499165101326,89.35318123799516,89.22580053299316,88.57410041100229","90.12278249900555,89.33004839500063,89.22418034801376,89.21950368300895,89.51124045500183,88.84730184898945,89.37499165101326,89.35318123799516,89.22580053299316,88.57410041100229",10
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,1ece912a-cb8c-4461-a605-4d945bbb0cc4,9afc41b2-17f5-4799-90f1-1f1eb3625c42,BitNet - 70970,SolutionStatusEnum.success,Unknown,7ae24fc7-87f9-49bc-8d84-e6c46c31928e,144c021d-34cb-4a21-af6a-aff747160dfe,standard,1,10,runtime,"89.25222609500634,89.23328864699579,88.93105335498694,89.00233612899319,89.1109769080067,89.2943346129905,88.83360165197519,89.72586608698475,89.42733156698523,88.45412467798451","89.25222609500634,89.23328864699579,88.93105335498694,89.00233612899319,89.1109769080067,89.2943346129905,88.83360165197519,89.72586608698475,89.42733156698523,88.45412467798451",10
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,eb664212-f4f4-4ea7-98d5-e2a25b0eb23b,9afc41b2-17f5-4799-90f1-1f1eb3625c42,BitNet - 70970,SolutionStatusEnum.success,Unknown,3a137da2-31e7-413b-ac00-8eecbd731a13,026e0d96-9104-4f4b-b78f-fe4059e58de3,standard,1,10,runtime,"89.64953177300049,90.34708075100207,90.80618586900528,90.76421651800047,89.43478912801947,89.13447856498533,88.78009223900153,89.38903118501185,89.4687769000011,89.8940387040202","89.64953177300049,90.34708075100207,90.80618586900528,90.76421651800047,89.43478912801947,89.13447856498533,88.78009223900153,89.38903118501185,89.4687769000011,89.8940387040202",10
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,8799b3dd-5ff9-4c7e-b532-4085eb8ed6bc,9afc41b2-17f5-4799-90f1-1f1eb3625c42,BitNet - 70970,SolutionStatusEnum.success,Unknown,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,628e87c8-5cb6-4979-8e71-fafba70e2ec3,simplified,1,10,runtime,"89.40675968999858,89.82010519198957,90.20374909002567,89.03994971097563,89.37805780299823,89.33665047798422,89.4309613610094,89.27235106300213,88.92839746701065,89.15604820198496","89.40675968999858,89.82010519198957,90.20374909002567,89.03994971097563,89.37805780299823,89.33665047798422,89.4309613610094,89.27235106300213,88.92839746701065,89.15604820198496",10
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,06c14fef-c155-47d7-aa46-bcd7487eed05,9afc41b2-17f5-4799-90f1-1f1eb3625c42,BitNet - 70970,SolutionStatusEnum.success,Unknown,All,All,baseline,10,100,runtime,"89.15633575699758,89.22309411599417,89.45599505500286,89.5301283869776,89.72889199398924,89.8134939429874,89.59404546199949,89.3748534360202,89.50787333099288,88.94563039398054,89.15633575699758,89.22309411599417,89.45599505500286,89.5301283869776,89.72889199398924,89.8134939429874,89.59404546199949,89.3748534360202,89.50787333099288,88.94563039398054,89.15633575699758,89.22309411599417,89.45599505500286,89.5301283869776,89.72889199398924,89.8134939429874,89.59404546199949,89.3748534360202,89.50787333099288,88.94563039398054,89.15633575699758,89.22309411599417,89.45599505500286,89.5301283869776,89.72889199398924,89.8134939429874,89.59404546199949,89.3748534360202,89.50787333099288,88.94563039398054,89.15633575699758,89.22309411599417,89.45599505500286,89.5301283869776,89.72889199398924,89.8134939429874,89.59404546199949,89.3748534360202,89.50787333099288,88.94563039398054,89.15633575699758,89.22309411599417,89.45599505500286,89.5301283869776,89.72889199398924,89.8134939429874,89.59404546199949,89.3748534360202,89.50787333099288,88.94563039398054,89.15633575699758,89.22309411599417,89.45599505500286,89.5301283869776,89.72889199398924,89.8134939429874,89.59404546199949,89.3748534360202,89.50787333099288,88.94563039398054,89.15633575699758,89.22309411599417,89.45599505500286,89.5301283869776,89.72889199398924,89.8134939429874,89.59404546199949,89.3748534360202,89.50787333099288,88.94563039398054,89.15633575699758,89.22309411599417,89.45599505500286,89.5301283869776,89.72889199398924,89.8134939429874,89.59404546199949,89.3748534360202,89.50787333099288,88.94563039398054,89.15633575699758,89.22309411599417,89.45599505500286,89.5301283869776,89.72889199398924,89.8134939429874,89.59404546199949,89.3748534360202,89.50787333099288,88.94563039398054","89.15633575699758,89.22309411599417,89.45599505500286,89.5301283869776,89.72889199398924,89.8134939429874,89.59404546199949,89.3748534360202,89.50787333099288,88.94563039398054,89.15633575699758,89.22309411599417,89.45599505500286,89.5301283869776,89.72889199398924,89.8134939429874,89.59404546199949,89.3748534360202,89.50787333099288,88.94563039398054,89.15633575699758,89.22309411599417,89.45599505500286,89.5301283869776,89.72889199398924,89.8134939429874,89.59404546199949,89.3748534360202,89.50787333099288,88.94563039398054,89.15633575699758,89.22309411599417,89.45599505500286,89.5301283869776,89.72889199398924,89.8134939429874,89.59404546199949,89.3748534360202,89.50787333099288,88.94563039398054,89.15633575699758,89.22309411599417,89.45599505500286,89.5301283869776,89.72889199398924,89.8134939429874,89.59404546199949,89.3748534360202,89.50787333099288,88.94563039398054,89.15633575699758,89.22309411599417,89.45599505500286,89.5301283869776,89.72889199398924,89.8134939429874,89.59404546199949,89.3748534360202,89.50787333099288,88.94563039398054,89.15633575699758,89.22309411599417,89.45599505500286,89.5301283869776,89.72889199398924,89.8134939429874,89.59404546199949,89.3748534360202,89.50787333099288,88.94563039398054,89.15633575699758,89.22309411599417,89.45599505500286,89.5301283869776,89.72889199398924,89.8134939429874,89.59404546199949,89.3748534360202,89.50787333099288,88.94563039398054,89.15633575699758,89.22309411599417,89.45599505500286,89.5301283869776,89.72889199398924,89.8134939429874,89.59404546199949,89.3748534360202,89.50787333099288,88.94563039398054,89.15633575699758,89.22309411599417,89.45599505500286,89.5301283869776,89.72889199398924,89.8134939429874,89.59404546199949,89.3748534360202,89.50787333099288,88.94563039398054",100
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,3bbbe8ad-ac8f-471e-93cd-aede23be0477,9afc41b2-17f5-4799-90f1-1f1eb3625c42,BitNet - 70970,SolutionStatusEnum.success,Unknown,All,All,baseline,10,100,runtime,"89.73319154500496,88.6234726489929,88.56961898499867,88.91618757101241,89.31175718500162,88.66019223097828,89.35284556899569,89.2650251419982,89.36068381700898,89.14142446301412,89.73319154500496,88.6234726489929,88.56961898499867,88.91618757101241,89.31175718500162,88.66019223097828,89.35284556899569,89.2650251419982,89.36068381700898,89.14142446301412,89.73319154500496,88.6234726489929,88.56961898499867,88.91618757101241,89.31175718500162,88.66019223097828,89.35284556899569,89.2650251419982,89.36068381700898,89.14142446301412,89.73319154500496,88.6234726489929,88.56961898499867,88.91618757101241,89.31175718500162,88.66019223097828,89.35284556899569,89.2650251419982,89.36068381700898,89.14142446301412,89.73319154500496,88.6234726489929,88.56961898499867,88.91618757101241,89.31175718500162,88.66019223097828,89.35284556899569,89.2650251419982,89.36068381700898,89.14142446301412,89.73319154500496,88.6234726489929,88.56961898499867,88.91618757101241,89.31175718500162,88.66019223097828,89.35284556899569,89.2650251419982,89.36068381700898,89.14142446301412,89.73319154500496,88.6234726489929,88.56961898499867,88.91618757101241,89.31175718500162,88.66019223097828,89.35284556899569,89.2650251419982,89.36068381700898,89.14142446301412,89.73319154500496,88.6234726489929,88.56961898499867,88.91618757101241,89.31175718500162,88.66019223097828,89.35284556899569,89.2650251419982,89.36068381700898,89.14142446301412,89.73319154500496,88.6234726489929,88.56961898499867,88.91618757101241,89.31175718500162,88.66019223097828,89.35284556899569,89.2650251419982,89.36068381700898,89.14142446301412,89.73319154500496,88.6234726489929,88.56961898499867,88.91618757101241,89.31175718500162,88.66019223097828,89.35284556899569,89.2650251419982,89.36068381700898,89.14142446301412","89.73319154500496,88.6234726489929,88.56961898499867,88.91618757101241,89.31175718500162,88.66019223097828,89.35284556899569,89.2650251419982,89.36068381700898,89.14142446301412,89.73319154500496,88.6234726489929,88.56961898499867,88.91618757101241,89.31175718500162,88.66019223097828,89.35284556899569,89.2650251419982,89.36068381700898,89.14142446301412,89.73319154500496,88.6234726489929,88.56961898499867,88.91618757101241,89.31175718500162,88.66019223097828,89.35284556899569,89.2650251419982,89.36068381700898,89.14142446301412,89.73319154500496,88.6234726489929,88.56961898499867,88.91618757101241,89.31175718500162,88.66019223097828,89.35284556899569,89.2650251419982,89.36068381700898,89.14142446301412,89.73319154500496,88.6234726489929,88.56961898499867,88.91618757101241,89.31175718500162,88.66019223097828,89.35284556899569,89.2650251419982,89.36068381700898,89.14142446301412,89.73319154500496,88.6234726489929,88.56961898499867,88.91618757101241,89.31175718500162,88.66019223097828,89.35284556899569,89.2650251419982,89.36068381700898,89.14142446301412,89.73319154500496,88.6234726489929,88.56961898499867,88.91618757101241,89.31175718500162,88.66019223097828,89.35284556899569,89.2650251419982,89.36068381700898,89.14142446301412,89.73319154500496,88.6234726489929,88.56961898499867,88.91618757101241,89.31175718500162,88.66019223097828,89.35284556899569,89.2650251419982,89.36068381700898,89.14142446301412,89.73319154500496,88.6234726489929,88.56961898499867,88.91618757101241,89.31175718500162,88.66019223097828,89.35284556899569,89.2650251419982,89.36068381700898,89.14142446301412,89.73319154500496,88.6234726489929,88.56961898499867,88.91618757101241,89.31175718500162,88.66019223097828,89.35284556899569,89.2650251419982,89.36068381700898,89.14142446301412",100
